Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Latitude,Longitude
3500,500.0,50,1,2,1,1,False,True,False,False,Bela Vista,rent,-23.562193,-46.650324
350000,600.0,79,2,1,0,1,False,False,False,False,Mooca,sale,-23.5803283,-46.5915894
470000,619.0,48,2,1,0,1,False,True,True,False,Bom Retiro,sale,-23.5272343,-46.6321633
2200,688.0,100,2,2,1,1,True,False,False,False,Pari,rent,-23.529653,-46.620721
921700,1500.0,135,4,4,2,2,True,False,True,False,Penha,sale,-23.532077,-46.569315
190000,300.0,52,2,2,1,1,False,False,True,False,Jardim São Luis,sale,-23.654989,-46.744209
2400,870.0,75,2,2,1,1,True,False,False,False,Campo Belo,rent,-23.624339,-46.669911
229000,250.0,45,2,2,1,1,True,False,False,True,Cambuci,sale,-23.561617,-46.628214
1600,718.0,64,2,2,1,2,False,False,True,False,Vila Andrade,rent,-23.624423,-46.735741
10000,1600.0,122,2,3,2,2,True,False,True,False,Itaim Bibi,rent,-23.58056,-46.673168
700000,750.0,96,3,2,1,2,False,False,False,False,Campo Grande,sale,-23.6638806,-46.6845065
272000,392.0,48,2,2,1,1,False,False,False,False,Rio Pequeno,sale,-23.562501,-46.74792
2000,1050.0,50,1,2,1,1,False,False,True,False,Moema,rent,-23.606741,-46.663252
900,200.0,47,2,2,1,1,False,False,False,False,José Bonifácio,rent,-23.553651,-46.43474
200000,290.0,45,2,2,1,1,True,False,False,False,Cidade Líder,sale,-23.562211,-46.479378
180000,250.0,44,2,2,1,1,False,False,False,False,Vila Jacuí,sale,-23.510487,-46.447684
240000,290.0,50,2,1,0,1,False,False,True,False,São Mateus,sale,-23.6017,-46.469521
354000,380.0,59,3,2,1,1,False,False,False,False,Sé,sale,-23.5535011,-46.6281897
950,1.0,55,1,2,1,1,False,False,False,False,Vila Guilherme,rent,-23.500694,-46.598921
5900,650.0,146,3,4,1,2,True,False,True,False,Vila Leopoldina,rent,-23.528689,-46.729752
759000,550.0,103,4,4,2,2,True,False,True,False,Barra Funda,sale,-23.515459,-46.686931
2500,850.0,66,2,2,1,1,False,True,False,False,Pinheiros,rent,-23.5512631,-46.6801692
1600,658.0,44,1,1,0,1,False,False,True,False,Tucuruvi,rent,-23.485469,-46.6116883
205000,250.0,55,2,1,0,1,False,False,False,False,Campo Limpo,sale,-23.637436,-46.759874
3320,1280.0,73,2,3,2,1,False,True,True,False,Santa Cecília,rent,-23.5435776,-46.6523811
2100,590.0,64,3,2,1,1,False,False,True,False,Rio Pequeno,rent,-23.565103,-46.7515429
189002,180.0,37,2,2,1,1,True,False,True,False,Liberdade,sale,-23.554012,-46.630526
870,140.0,50,2,2,1,1,False,False,False,False,Cidade Tiradentes,rent,-23.568059,-46.397274
1100000,1066.0,93,2,1,2,1,True,False,True,False,Vila Madalena,sale,-23.546658,-46.692002
1500,409.0,80,2,1,0,1,False,False,False,False,Lapa,rent,-23.5167201,-46.6969034
6500,680.0,78,2,2,1,1,True,True,True,False,Consolação,rent,-23.5576278,-46.6559141
850000,872.0,109,3,2,1,2,False,True,True,False,Mooca,sale,-23.5613468,-46.6051833
359900,560.0,33,1,2,1,1,False,False,True,False,Vila Mariana,sale,-23.589763,-46.625457
1900,530.0,50,2,2,1,1,True,False,True,False,Cambuci,rent,-23.558459,-46.619069
3000,1412.0,210,3,3,1,1,True,False,False,False,Pinheiros,rent,-23.561758,-46.674468
349500,400.0,88,2,2,1,1,False,False,True,False,Tucuruvi,sale,-23.4766177,-46.6036969
351600,350.0,55,2,2,1,1,True,False,True,False,São Lucas,sale,-23.597473,-46.57713
900,300.0,35,1,1,0,0,True,False,False,False,Brás,rent,-23.5524216,-46.6168483
8000,3000.0,130,2,2,1,2,True,False,False,False,Jardim Paulista,rent,-23.570184,-46.663296
1900,1064.0,65,2,1,0,1,True,True,False,False,Vila Madalena,rent,-23.5410512,-46.698772
245000,284.0,44,2,2,1,1,False,False,False,False,São Mateus,sale,-23.610523,-46.459041
518000,600.0,63,2,2,1,1,False,False,True,False,Barra Funda,sale,-23.5278521,-46.6560525
2500,857.0,113,3,2,1,2,True,False,False,False,Belém,rent,-23.538134,-46.594059
313967,280.0,58,3,2,1,1,False,False,True,False,São Mateus,sale,-23.6017,-46.469521
1100,590.0,64,3,2,1,1,True,False,False,False,Cangaíba,rent,-23.509447,-46.530638
610000,500.0,67,3,2,1,1,True,False,True,False,Bom Retiro,sale,-23.5219993,-46.6418497
2953,520.0,58,2,1,0,1,False,False,False,False,Barra Funda,rent,-23.5289137,-46.6645204
750000,800.0,100,3,2,1,2,False,False,True,False,Barra Funda,sale,-23.5187663,-46.6689825
320000,480.0,52,2,2,1,1,True,False,True,False,Anhanguera,sale,-23.666509,-46.690356
1300,450.0,54,2,2,1,1,True,False,False,False,Mandaqui,rent,-23.473984,-46.638374
364000,350.0,65,3,2,1,1,True,False,True,False,Belém,sale,-23.536341,-46.598972
260000,300.0,52,2,2,1,1,False,False,True,False,São Miguel,sale,-23.505635,-46.423502
11000,2000.0,215,4,2,1,2,False,False,True,False,Itaim Bibi,rent,-23.5811896,-46.6719337
700000,1151.0,78,3,2,1,1,False,False,False,False,Moema,sale,-23.6093667,-46.6592744
2000,693.0,156,3,2,1,1,False,False,False,False,Bom Retiro,rent,-23.528896,-46.633799
3200,340.0,35,1,2,1,1,False,True,True,False,Consolação,rent,-23.5510254,-46.6553085
480000,800.0,84,2,2,1,1,True,False,False,False,Santa Cecília,sale,-23.534163,-46.653636
190000,240.0,57,2,2,1,1,False,False,False,False,São Rafael,sale,-23.637682,-46.465932
4500,904.0,190,3,5,1,1,True,False,False,False,Consolação,rent,-23.5569756,-46.6638576
1370000,1300.0,136,3,4,3,2,False,False,True,False,Cursino,sale,-23.6050922,-46.6185406
2800,890.0,110,2,1,0,1,False,False,False,False,Bela Vista,rent,-23.569323,-46.6440631
940,160.0,41,2,2,1,1,False,False,False,False,Itaim Paulista,rent,-23.509727,-46.380503
3000,1050.0,100,2,2,1,2,False,False,True,False,Santo Amaro,rent,-23.6513758,-46.718186
320000,670.0,57,2,1,0,1,False,False,False,False,Água Rasa,sale,-23.5667612,-46.5705678
940000,850.0,112,3,2,1,2,False,True,True,False,Água Rasa,sale,-23.558256,-46.572801
900,320.0,39,2,2,1,1,False,False,False,False,Capão Redondo,rent,-23.674491,-46.759769
2850,1400.0,45,1,2,1,1,False,True,True,False,Itaim Bibi,rent,-23.5848604,-46.6755201
430000,611.0,42,1,1,0,1,False,False,True,False,Bela Vista,sale,-23.5541384,-46.6525913
1195000,700.0,76,2,2,1,2,True,False,False,False,Vila Olimpia,sale,-23.598468,-46.679859
2900,540.0,43,1,1,0,1,False,False,False,False,Moema,rent,-23.6090583801,-46.6656990051
4500,1100.0,87,2,2,1,1,True,False,False,False,Iguatemi,rent,-23.662795,-46.544242
900000,820.0,96,2,3,2,2,True,False,True,False,Bom Retiro,sale,-23.521297,-46.648039
1450,458.0,49,2,2,1,1,False,False,False,False,Vila Prudente,rent,-23.5825127,-46.5883983
193000,280.0,49,2,1,0,1,False,False,False,False,Guaianazes,sale,-23.5264205,-46.3980246
530000,930.0,96,3,2,1,1,False,False,True,False,Casa Verde,sale,-23.509777,-46.66385
259000,200.0,52,2,2,1,1,False,False,False,False,Mandaqui,sale,-23.468379,-46.634499
3000,700.0,84,3,2,1,2,False,False,True,False,Mooca,rent,-23.556137,-46.6044715
230000,250.0,46,2,2,1,1,False,False,True,False,Cachoeirinha,sale,-23.466564,-46.669122
890000,1500.0,80,2,2,1,2,False,True,True,False,Moema,sale,-23.6056248,-46.6586717
1350,670.0,85,2,1,0,0,False,False,False,False,Água Rasa,rent,-23.5637103,-46.570955
1300000,1500.0,130,3,2,1,2,True,False,False,False,Itaim Bibi,sale,-23.5797583,-46.6741225
5000,950.0,108,2,2,1,2,False,False,False,False,Perdizes,rent,-23.535979,-46.678067
690000,550.0,91,2,2,1,2,True,False,True,False,Raposo Tavares,sale,-23.585236,-46.777273
219900,230.0,51,2,2,1,1,False,False,False,False,Vila Curuçá,sale,-23.5161002,-46.4286721
1400,100.0,80,2,1,0,0,False,False,False,False,Ipiranga,rent,-23.5940339,-46.6046576
330000,370.0,64,2,2,1,1,True,False,True,False,São Lucas,sale,-23.5928482,-46.5439367
240000,200.0,58,3,1,0,1,False,False,True,False,São Mateus,sale,-23.6013711,-46.4632163
2800,1500.0,120,4,4,3,3,False,False,True,False,Santana,rent,-23.4895889,-46.6320063
2650,741.0,59,2,2,1,1,False,False,True,False,Saúde,rent,-23.6209326,-46.6373997
149900,300.0,41,2,2,1,1,True,False,False,False,Itaquera,sale,-23.550176,-46.453823
12000,2300.0,168,3,4,3,2,False,False,True,False,Itaim Bibi,rent,-23.578574,-46.6734439
950000,674.0,223,3,4,3,4,True,False,True,False,Carrão,sale,-23.55324,-46.535275
689900,800.0,79,3,2,1,2,True,False,True,False,Vila Maria,sale,-23.521267,-46.586518
1100000,1300.0,140,3,2,1,1,False,False,False,False,Santa Cecília,sale,-23.536758,-46.661163
1600,160.0,50,2,1,0,1,False,False,False,False,Pirituba,rent,-23.49838,-46.725823
640000,730.0,108,2,2,1,2,False,False,False,False,Tucuruvi,sale,-23.474972,-46.608569
270000,325.0,54,2,2,1,1,False,False,False,False,Pedreira,sale,-23.693656,-46.674281
850,130.0,56,2,2,1,1,False,False,False,False,Artur Alvim,rent,-23.549429,-46.480229
360000,528.0,37,1,2,1,1,True,True,True,False,Santa Cecília,sale,-23.533991,-46.649018
1750,450.0,70,3,2,1,1,True,False,True,False,Rio Pequeno,rent,-23.564426,-46.751483
394000,350.0,70,2,1,0,1,False,False,False,False,Tucuruvi,sale,-23.4673127,-46.6082796
849100,780.0,90,3,2,1,3,True,False,True,False,Carrão,sale,-23.550353,-46.541792
1350,400.0,52,3,2,1,1,False,False,False,False,Cangaíba,rent,-23.505049,-46.527093
3500,1500.0,115,1,2,1,0,False,False,False,False,Alto de Pinheiros,rent,-23.5372388,-46.71451
1600,290.0,36,1,2,1,1,True,True,False,False,Cambuci,rent,-23.5653,-46.61586
255000,298.0,44,1,2,1,1,True,False,True,False,Belém,sale,-23.535314,-46.595613
1260000,1340.0,103,3,2,1,2,True,False,True,False,Santa Cecília,sale,-23.537588,-46.662556
182900,160.0,41,2,2,1,1,True,False,False,False,Ermelino Matarazzo,sale,-23.487007,-46.470746
4500,1102.0,73,2,2,1,1,False,False,True,False,Santa Cecília,rent,-23.5435776,-46.6523811
1200,700.0,61,2,1,0,2,False,False,False,False,Tucuruvi,rent,-23.4691441,-46.5984224
208191,300.0,36,1,2,1,1,True,False,True,False,Bom Retiro,sale,-23.522895,-46.646058
1550,564.0,78,3,1,0,1,False,False,True,False,Tucuruvi,rent,-23.5489425659,-46.6388168335
380000,489.0,47,1,1,0,1,False,True,False,False,Bela Vista,sale,-23.5625097,-46.649393
1500,600.0,60,2,2,1,1,False,False,False,False,Tatuapé,rent,-23.531928,-46.581306
2350,370.0,117,1,2,1,1,False,False,False,False,Vila Sônia,rent,-23.59464,-46.735756
368990,520.0,59,2,2,1,1,True,True,True,False,Freguesia do Ó,sale,-23.505254,-46.699886
277000,786.0,36,1,2,1,1,True,False,True,False,Santa Cecília,sale,-23.540749,-46.646789
2300000,1792.0,100,2,3,2,2,True,False,True,False,Itaim Bibi,sale,-23.58384,-46.68538
340000,800.0,49,2,1,0,1,False,False,True,False,Jabaquara,sale,-23.6486395,-46.6440006
4800,450.0,175,3,4,3,3,True,False,True,False,Vila Guilherme,rent,-23.5042691,-46.6024213
2000,380.0,84,3,2,1,1,False,False,False,False,São Lucas,rent,-23.58816,-46.543623
1000,292.0,50,1,1,0,0,False,False,False,False,Brás,rent,-23.5413195,-46.6197254
239000,300.0,51,2,1,0,1,True,False,True,False,Cursino,sale,-23.625777,-46.617371
38000,3800.0,332,4,5,4,4,False,True,True,False,Pinheiros,rent,-23.5619938,-46.6898987
3524,1726.0,75,1,2,1,2,False,True,False,False,Bela Vista,rent,-23.5656663,-46.642699
329000,425.5,65,3,2,1,1,False,False,True,False,Penha,sale,-23.5194007,-46.55462
315000,380.0,60,3,1,0,1,False,False,True,False,São Lucas,sale,-23.592848,-46.5421898
1600,420.0,70,2,2,1,2,False,False,False,False,Jaçanã,rent,-23.459822,-46.585017
732600,1000.0,74,1,2,1,2,True,False,True,False,Vila Madalena,sale,-23.552129,-46.692244
499000,434.0,62,2,2,1,1,True,False,True,False,Jabaquara,sale,-23.64115,-46.642344
6000,1500.0,160,3,2,1,2,False,False,False,False,Santo Amaro,rent,-23.6547122,-46.6908139
2000,490.0,70,3,2,1,1,True,False,False,False,Jaguaré,rent,-23.549098,-46.735965
290000,367.0,51,2,2,1,1,True,False,False,False,Freguesia do Ó,sale,-23.505118,-46.698579
3700,1420.0,137,3,2,1,1,False,False,True,False,Vila Mariana,rent,-23.578523,-46.6387427
1600,600.0,70,3,2,1,1,True,False,True,False,Mandaqui,rent,-23.4696958,-46.6348048
950000,1500.0,106,3,2,1,2,False,False,False,False,Alto de Pinheiros,sale,-23.5396329,-46.7130905
2400,382.0,60,2,1,0,1,False,False,True,False,Butantã,rent,-23.5758227,-46.7406605
1100,400.0,39,2,2,1,1,True,True,False,False,Capão Redondo,rent,-23.672849,-46.760053
880,120.0,48,2,2,1,1,False,False,False,False,José Bonifácio,rent,-23.552508,-46.440376
2100,760.0,68,3,2,1,2,True,False,False,False,Butantã,rent,-23.5807027,-46.7373682
1500,600.0,76,3,1,0,1,False,False,False,False,Freguesia do Ó,rent,-23.5008318,-46.6996642
2000,696.0,50,1,1,0,1,False,False,True,False,Perdizes,rent,-23.5366607,-46.6674711
490000,896.0,61,2,2,1,1,False,False,True,False,Lapa,sale,-23.522338,-46.710551
2200,600.0,75,1,1,0,0,False,False,False,False,Consolação,rent,-23.5403097,-46.6520904
1200,470.0,55,2,1,0,1,False,False,False,False,Freguesia do Ó,rent,-23.4856425,-46.6982521
2800000,2450.0,256,3,5,2,2,False,False,False,False,Santa Cecília,sale,-23.538034,-46.657955
3200000,3800.0,210,4,3,2,3,False,True,True,False,Jardim Paulista,sale,-23.56825,-46.6572
2800,580.0,57,2,2,1,1,False,False,True,False,Saúde,rent,-23.6335042,-46.627549
290000,360.0,50,2,1,0,1,False,False,False,False,Belém,sale,-23.5459903,-46.5952403
2000,400.0,68,2,2,1,1,True,False,True,False,Penha,rent,-23.532156,-46.549314
1500,495.0,63,2,2,1,2,False,False,True,False,Butantã,rent,-23.5694891,-46.7471502
1200,300.0,50,2,1,0,1,False,False,False,False,Vila Prudente,rent,-23.6013214,-46.54538
240000,380.0,54,2,1,0,1,False,False,False,False,Cangaíba,sale,-23.510831,-46.529458
2300,1200.0,122,3,2,1,3,True,False,True,False,Vila Prudente,rent,-23.5795738,-46.5884935
2100,428.0,70,2,2,1,2,False,False,False,False,Vila Prudente,rent,-23.583367,-46.583523
3300,675.0,42,1,2,1,1,True,False,True,False,Consolação,rent,-23.551221,-46.655179
1000,400.0,50,2,2,1,1,False,False,False,False,Cidade Ademar,rent,-23.662348,-46.674467
365000,715.0,58,2,2,1,1,True,False,True,False,Vila Formosa,sale,-23.563899,-46.534821
480000,480.0,76,3,2,1,1,False,False,False,False,Alto de Pinheiros,sale,-23.5423554,-46.716605
1700,1000.0,80,3,2,1,1,False,False,False,False,Casa Verde,rent,-23.5097784,-46.6638487
3000,7500.0,393,4,6,4,6,True,False,True,False,Morumbi,rent,-23.620394,-46.736049
310000,411.0,70,2,2,1,2,True,False,False,False,Cidade Ademar,sale,-23.668236,-46.660584
229600,480.0,38,1,2,1,1,True,False,True,False,Belém,sale,-23.535721,-46.595133
985000,1400.0,144,3,2,1,1,False,False,False,False,Bela Vista,sale,-23.5656568,-46.6464622
1250000,980.0,118,3,3,1,1,True,False,False,False,Consolação,sale,-23.559637,-46.665683
6000,800.0,150,3,4,3,2,True,True,False,False,Belém,rent,-23.550987,-46.590908
180000,220.0,43,2,2,1,1,False,False,False,False,Lajeado,sale,-23.541181,-46.405825
9979947,1080.0,343,4,6,4,5,True,False,True,False,Iguatemi,sale,-23.585487,-46.681676
2105860,1066.0,149,4,1,3,2,True,False,True,False,Vila Madalena,sale,-23.548473,-46.693005
2100,485.0,50,2,2,1,1,False,False,True,False,Barra Funda,rent,-23.5288458,-46.6537832
1800,400.0,70,2,2,1,1,False,False,True,False,Butantã,rent,-23.564531,-46.7514569
800,315.0,40,1,2,1,1,False,False,False,False,Cursino,rent,-23.626249,-46.619146
277000,420.0,58,2,2,1,1,False,False,True,False,Vila Prudente,sale,-23.598315,-46.531173
499000,650.0,70,2,2,1,2,True,True,True,False,Mooca,sale,-23.560329,-46.582332
2400,527.0,79,3,2,1,2,False,False,True,False,Pirituba,rent,-23.4964906,-46.7280854
381000,500.0,50,2,1,0,1,False,False,True,False,Bom Retiro,sale,-23.5273062,-46.6322201
1800,490.0,60,2,2,1,1,False,False,True,False,Brás,rent,-23.5453953,-46.6167926
1300,510.0,60,2,1,0,1,True,False,False,False,Liberdade,rent,-23.5577826,-46.632068
2250,700.0,58,2,2,1,1,True,True,False,False,Anhanguera,rent,-23.522756,-46.655492
135000,110.0,56,2,2,1,1,False,False,False,False,Guaianazes,sale,-23.562855,-46.40645
690000,680.0,82,3,2,1,2,False,False,True,False,Cursino,sale,-23.606103,-46.617065
215000,360.0,52,2,2,1,1,False,False,False,False,Jardim São Luis,sale,-23.654954,-46.742633
650,100.0,44,2,1,0,1,False,False,False,False,São Miguel,rent,-23.5050432,-46.4695887
3500,436.0,45,1,1,0,1,False,True,True,False,Santo Amaro,rent,-23.6455667,-46.7019597
9000,3046.0,298,4,3,2,3,False,False,True,False,Perdizes,rent,-23.5353505,-46.6637584
2800,660.0,88,3,2,1,2,False,False,True,False,Casa Verde,rent,-23.511722,-46.655559
480000,650.0,63,3,2,1,1,False,False,True,False,Vila Guilherme,sale,-23.5046261,-46.6015389
850,465.0,49,2,2,1,1,True,False,False,False,Brasilândia,rent,-23.471708,-46.687679
1190,555.0,70,3,2,1,1,False,False,True,False,São Lucas,rent,-23.603929,-46.518294
1200,400.0,64,3,2,1,1,False,False,False,False,Cidade Líder,rent,-23.558014,-46.475743
1400,380.0,52,2,2,1,1,True,False,True,False,Vila Curuçá,rent,-23.552513,-46.630089
2200,540.0,49,1,1,0,1,False,True,True,False,Casa Verde,rent,-23.5096375,-46.6519143
980000,950.0,103,3,2,1,2,True,False,True,False,Alto de Pinheiros,sale,-23.5264152,-46.7075301
697000,459.5,93,3,3,2,2,True,False,True,True,Sacomã,sale,-23.603607,-46.606767
3000,600.0,35,1,2,1,1,False,False,False,False,Consolação,rent,-23.553068,-46.654288
1500,350.0,48,2,2,1,1,False,False,False,False,Cidade Ademar,rent,-23.687211,-46.668608
850,328.0,60,1,2,1,1,False,False,False,False,Capão Redondo,rent,-23.66422,-46.758298
3700,700.0,49,1,2,1,1,False,True,True,False,Bela Vista,rent,-23.5533992,-46.6577554
224000,200.0,47,2,1,0,1,False,False,False,False,Cidade Ademar,sale,-23.6750415,-46.6532647
145000,350.0,45,2,2,1,1,False,False,False,False,Jardim São Luis,sale,-23.660918,-46.742845
1950000,2970.0,222,4,5,4,3,True,False,True,False,Alto de Pinheiros,sale,-23.5318331,-46.7173216
4000,610.0,60,1,1,0,0,True,False,False,False,Pinheiros,rent,-23.5541065,-46.6714327
3600,1200.0,80,3,2,1,2,False,True,True,False,Vila Mariana,rent,-23.586532,-46.629976
8000,600.0,92,2,1,0,1,False,False,False,False,Itaim Bibi,rent,-23.58383885,-46.6762425
2000,697.0,86,3,2,1,2,True,False,False,False,Mooca,rent,-23.5568768,-46.5957
1350,485.0,55,2,1,0,1,False,False,False,False,Jaguaré,rent,-23.5053909,-46.6227832
350000,532.0,66,3,2,1,1,False,False,True,False,Jaçanã,sale,-23.4692297,-46.5757526
1200,1.0,40,1,2,1,1,False,False,False,False,Vila Maria,rent,-23.515765,-46.588859
450000,700.0,71,2,2,1,1,True,False,False,False,Jabaquara,sale,-23.637723,-46.64438
380000,700.0,68,3,2,1,2,False,False,False,False,Campo Grande,sale,-23.6635889,-46.6821916
1600,561.0,75,2,2,0,1,False,False,False,False,Ipiranga,rent,-23.5803625,-46.6132763
241400,100.0,48,2,1,0,1,True,False,False,False,Vila Jacuí,sale,-23.5018558,-46.4563858
330000,460.0,54,2,1,0,1,False,False,True,False,Água Rasa,sale,-23.5637103,-46.570955
320000,485.0,74,2,2,1,1,True,False,True,False,Pedreira,sale,-23.690841,-46.673969
1900000,679.0,260,4,5,4,5,True,False,False,False,Mandaqui,sale,-23.4651011,-46.6333221
210000,200.0,34,1,2,1,1,True,False,True,False,Liberdade,sale,-23.553501,-46.628189
319000,350.0,64,3,2,1,1,False,False,True,False,Vila Formosa,sale,-23.5002428,-46.6276118
4400,780.0,65,2,2,1,2,True,False,True,False,Pinheiros,rent,-23.565116,-46.6863618
2100,540.0,76,3,2,1,2,False,False,True,False,Água Rasa,rent,-23.5650333,-46.5623732
225000,370.0,52,2,1,0,1,False,False,False,False,Capão Redondo,sale,-23.664733,-46.76369305
1400,510.0,68,3,2,1,1,True,True,True,False,Campo Limpo,rent,-23.620104,-46.761598
1000,415.0,78,2,2,1,2,False,False,False,False,Jaçanã,rent,-23.462102,-46.585879
313000,679.0,51,2,2,1,2,True,False,True,False,Mandaqui,sale,-23.476103,-46.625392
175000,220.0,37,2,2,1,1,False,False,False,False,Jardim Helena,sale,-23.540541,-46.429503
1800,295.0,60,2,1,0,1,True,False,False,False,Pinheiros,rent,-23.56125595,-46.684048950000005
300000,389.0,86,2,2,1,1,True,True,True,False,Vila Guilherme,sale,-23.51871,-46.603784
30000,4739.0,354,4,5,4,4,False,False,True,False,Pinheiros,rent,-23.5621336,-46.7002073
1900,665.0,66,2,2,1,1,False,False,True,False,Tucuruvi,rent,-23.4771203,-46.5933355
1400,384.0,50,2,1,0,1,True,False,True,False,Vila Sônia,rent,-23.6022465,-46.7320074
1700,910.0,56,2,1,0,1,False,False,True,False,Saúde,rent,-23.6157013355,-46.6332879423
1190000,1100.0,101,2,4,2,1,False,False,False,False,Sé,sale,-23.571955,-46.654835
3000,443.0,85,2,2,1,1,False,False,True,False,Sacomã,rent,-23.6242472,-46.6022074
3500,500.0,51,1,1,0,1,False,False,True,False,Barra Funda,rent,-23.5286705,-46.6630279
1800,800.0,76,3,2,0,1,False,False,False,False,Morumbi,rent,-23.6111234,-46.7350429
800000,110.0,90,3,1,0,1,False,False,False,False,Itaim Paulista,sale,-23.4982135,-46.3964543
413930,380.0,81,3,1,0,2,True,False,False,True,São Lucas,sale,-23.641314,-46.543033
1600,416.0,45,2,1,0,1,False,False,False,False,Belém,rent,-23.5447925,-46.6023886
1300,538.0,60,2,1,0,1,True,False,False,False,Liberdade,rent,-23.5577983856,-46.631980896
161987,391.5,44,2,1,0,1,False,False,False,False,Jardim Ângela,sale,-23.6133911,-46.5231091
